unique_id,race,race_imputed,imputation_probability,date,city,state,zip,county,agencies,highest_force,armed,weapon,aggressive,fleeing,intended_use_of_force,GEOID
18107,European-American/White,European-American/White,,2016-08-23,Myra,TX,76253,Cooke,Montague County Sheriff's Office,Gunshot,Unarmed,None,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,48097000200
18106,African-American/Black,African-American/Black,,2016-08-22,Hamilton,OH,45011,Butler,Hamilton Police Department,Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Not fleeing,Deadly force,39017000600
18102,African-American/Black,African-American/Black,,2016-08-21,Dinwiddie,VA,23841,Dinwiddie,Dinwiddie County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,51053840602
18103,Hispanic/Latino,Hispanic/Latino,,2016-08-21,Las Cruces,NM,88001,Dona Ana,Las Cruces Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Fleeing/Vehicle,Deadly force,35013000600
18097,Hispanic/Latino,Hispanic/Latino,,2016-08-20,Indio,CA,92201,Riverside,Indio Police Department,Gunshot,Armed,Edged weapon/Scissors,Advanced toward officer(s),Not fleeing,Deadly force,06065045303
18091,Hispanic/Latino,Hispanic/Latino,,2016-08-19,Phoenix,AZ,85006,Maricopa,Phoenix Police Department,Gunshot,Unarmed,None,Struggled,Not fleeing,Deadly force,04013111602
18092,European-American/White,European-American/White,,2016-08-19,New London,WI,54961,Waupaca,New London Police Department,Gunshot,Armed,Firearm/Replica firearm,Brandished weapon,Fleeing/Foot,Deadly force,55087012700
18093,Hispanic/Latino,Hispanic/Latino,,2016-08-19,Los Angeles,CA,90027,Los Angeles,Los Angeles Police Department,Gunshot,Armed,Firearm/Rifle,Brandished weapon,Not fleeing,Deadly force,06037190520
18094,European-American/White,European-American/White,,2016-08-19,Reno,NV,89506,Washoe,Washoe County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Vehicle,Deadly force,32031002621
18095,European-American/White,European-American/White,,2016-08-19,Chattanooga,TN,37412,Hamilton,East Ridge Police Department,Gunshot,Armed,Blunt object/Metal rod,Advanced toward officer(s),Not fleeing,Deadly force,47065011600
18081,European-American/White,European-American/White,,2016-08-18,Ruidoso,NM,88345,Lincoln,Ruidoso Police Department,Gunshot,Armed,Firearm/Rifle,Brandished weapon,Not fleeing,Deadly force,35027960800
18082,European-American/White,European-American/White,,2016-08-18,Citrus Heights,CA,95621,Sacramento,Sacramento County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,06067008127
18083,European-American/White,European-American/White,,2016-08-18,Charlotte,NC,28215,Mecklenburg,North Carolina State Highway Patrol,Gunshot,Armed,Other/Metal key ring,Advanced toward officer(s),Fleeing/Vehicle,Deadly force,37119005615
18084,European-American/White,European-American/White,,2016-08-18,McKinleyville,CA,95519,Humboldt,Humboldt County Sheriff's Office,Gunshot,Armed,Firearm/Rifle,Brandished weapon,Not fleeing,Deadly force,06023010502
18085,Hispanic/Latino,Hispanic/Latino,,2016-08-18,Bakersfield,CA,93307,Kern,Bakersfield Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Foot,Deadly force,06029002501
18086,European-American/White,European-American/White,,2016-08-18,Hays,KS,67601,Ellis,Hays Police Department,Gunshot,Unarmed,None,Uncertain,Fleeing/Vehicle,Deadly force,20051072701
18087,Asian/Pacific Islander,Asian/Pacific Islander,,2016-08-18,Greenbrae,CA,94904,Marin,"Marin County Sheriff's Office, Central Marin Police Authority",Beaten/Bludgeoned with instrument,Unarmed,None,Struggled,Fleeing/Foot,Less-than-lethal force,06041119201
18088,European-American/White,European-American/White,,2016-08-18,Poway,CA,92064,San Diego,San Diego County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Uncertain,Fleeing/Vehicle,Deadly force,06073017010
18079,African-American/Black,African-American/Black,,2016-08-17,Kelso,WA,98626,Cowlitz,Kelso Police Department,Gunshot,Armed,Blunt object/Stick,Used weapon,Not fleeing,Deadly force,53015001000
18070,European-American/White,European-American/White,,2016-08-16,Lenoir,NC,28645,Caldwell,Lenoir Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,37027030100
18071,African-American/Black,African-American/Black,,2016-08-16,Stockton,CA,95207,San Joaquin,Stockton Police Department,Gunshot,Armed,Firearm/Handgun,Sudden threatening movement,Fleeing/Foot,Deadly force,06077003312
18072,European-American/White,European-American/White,,2016-08-16,Augusta,WV,26704,Hampshire,Hampshire County Sheriff's Office,Gunshot,Unarmed,None,Struggled,Not fleeing,Deadly force,54027968500
18073,African-American/Black,African-American/Black,,2016-08-16,Los Angeles,CA,90003,Los Angeles,Los Angeles Police Department,Gunshot,Armed,Firearm/Handgun,Sudden threatening movement,Fleeing/Foot,Deadly force,06037240402
18074,European-American/White,European-American/White,,2016-08-16,Apache Junction,AZ,85120,Pinal,Maricopa County Sheriff's Office,Gunshot,Armed,Firearm/Pellet gun,Brandished weapon,Not fleeing,Deadly force,04021000309
18075,Hispanic/Latino,Hispanic/Latino,,2016-08-16,Tucson,AZ,85735,Pima,Pima County Sheriff's Department,Gunshot,Unarmed,None,Struggled,Not fleeing,Deadly force,04019004424
18076,European-American/White,European-American/White,,2016-08-16,Rome,OH,44085,Ashtabula,Ashtabula County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Vehicle,Deadly force,39007001402
18067,European-American/White,European-American/White,,2016-08-15,Counce,TN,38326,Hardin,U.S. Marshals Service,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,47071920600
18068,Hispanic/Latino,Hispanic/Latino,,2016-08-15,Falls Church,VA,22042,Fairfax,Fairfax County Sheriff's Office,Gunshot,Armed,Other/Metal sign post,Advanced toward officer(s),Not fleeing,Deadly force,51059440202
18058,African-American/Black,African-American/Black,,2016-08-13,Monticello,AR,71655,Drew,Monticello Police Department,Tasered,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,05043490300
18059,European-American/White,European-American/White,,2016-08-13,Lakewood,CO,80226,Jefferson,Lakewood Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,08031000902
18060,European-American/White,European-American/White,,2016-08-13,Phoenix,AZ,85031,Maricopa,Phoenix Police Department,Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Not fleeing,Deadly force,04013110002
18061,African-American/Black,African-American/Black,,2016-08-13,Milwaukee,WI,53216,Milwaukee,Milwaukee Police Department,Gunshot,Armed,Firearm/Handgun,Uncertain,Fleeing/Foot,Deadly force,55079004900
18063,Hispanic/Latino,Hispanic/Latino,,2016-08-13,Hayward,CA,94544,Alameda,Hayward Police Department,Gunshot,Armed,Vehicle,Intentional vehicular assault,Fleeing/Vehicle,Deadly force,06001437600
18064,African-American/Black,African-American/Black,,2016-08-13,Hamilton,NJ,08610,Mercer,New Jersey Department of Corrections,Gunshot,Unarmed,None,Sudden threatening movement,Not fleeing,Deadly force,34021002500
18065,European-American/White,European-American/White,,2016-08-13,Highlands,TX,77562,Harris,Harris County Constable's Office Precinct 3,Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Not fleeing,Deadly force,48201252800
18053,Native American/Alaskan,Native American/Alaskan,,2016-08-12,Tahlequah,OK,74464,Cherokee,Tahlequah Police Department,Gunshot,Armed,Blunt object/Hammer,Advanced toward officer(s),Not fleeing,Deadly force,40021978100
18054,Hispanic/Latino,Hispanic/Latino,,2016-08-12,Mesa,AZ,85201,Maricopa,Mesa Police Department,Gunshot,Armed,Firearm/Gun,Sudden threatening movement,Fleeing/Vehicle,Deadly force,04013420401
18055,European-American/White,European-American/White,,2016-08-12,Kissimmee,FL,34744,Osceola,Seminole County Sheriff's Office,Gunshot,Unarmed,None,Self-inflicted injury,Not fleeing,Deadly force,12097042902
18047,European-American/White,European-American/White,,2016-08-11,Harlan,KY,40831,Harlan,Lexington Police Department,Gunshot,Unarmed,None,Struggled,Fleeing/Foot,Deadly force,21095970900
18049,Hispanic/Latino,Hispanic/Latino,,2016-08-11,Vista,CA,92083,San Diego,San Diego County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Reached to waist,Fleeing/Foot,Deadly force,06073019406
18050,European-American/White,European-American/White,,2016-08-11,Tukwila,WA,98188,King,Tukwila Police Department,Gunshot,Armed,Firearm/Shotgun,Used weapon,Not fleeing,Deadly force,53033026200
18051,European-American/White,European-American/White,,2016-08-11,Plaquemine,LA,70764,Iberville,Iberville Parish Sheriff's Office,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,22047952701
18041,European-American/White,European-American/White,,2016-08-09,Piedmont,SC,29673,Greenville,Anderson County Sheriff's Office,Gunshot,Armed,Firearm/Pellet gun,Brandished weapon,Not fleeing,Deadly force,45007010106
18042,Hispanic/Latino,Hispanic/Latino,,2016-08-09,Los Angeles,CA,90033,Los Angeles,Los Angeles Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,06037203601
18043,European-American/White,European-American/White,,2016-08-09,Punta Gorda,FL,33950,Charlotte,Punta Gorda Police Department,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,12015010302
18044,European-American/White,European-American/White,,2016-08-09,Mt. Sterling,OH,43143,Madison,Pickaway County Sheriff's Office,Gunshot,Armed,Firearm/Rifle,Uncertain,Not fleeing,Deadly force,39129021401
18045,African-American/Black,African-American/Black,,2016-08-09,Bronx,NY,10458,Bronx,City of New York Police Department,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,36005040501
18032,European-American/White,European-American/White,,2016-08-08,Wilkesboro,NC,28697,Wilkes,Wilkes County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,37193960802
18033,Hispanic/Latino,Hispanic/Latino,,2016-08-08,Georgetown,KY,40324,Woodford,Kentucky State Police,Gunshot,Armed,Firearm/Gun,Brandished weapon,Fleeing/Foot,Deadly force,21209040601
18034,African-American/Black,African-American/Black,,2016-08-08,Louisville,KY,40216,Jefferson,Louisville Metro Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,21111012701
18035,European-American/White,European-American/White,,2016-08-08,Little Mountain,SC,29075,Newberry,Richland County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,45079010313
18036,European-American/White,European-American/White,,2016-08-08,Citrus Heights,CA,95621,Sacramento,Citrus Heights Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,06067008111
18028,African-American/Black,African-American/Black,,2016-08-07,Cincinnati,OH,45202,Hamilton,Cincinnati Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,39061026500
18029,African-American/Black,African-American/Black,,2016-08-07,Harrisburg,PA,17110,Dauphin,Harrisburg Police Bureau,Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Not fleeing,Deadly force,42043020800
18021,European-American/White,European-American/White,,2016-08-05,Santee,CA,92071,San Diego,San Diego County Sheriff's Office,Gunshot,Armed,Other/Bow,Used weapon,Not fleeing,Deadly force,06073016609
18022,European-American/White,European-American/White,,2016-08-05,Spring Hill,FL,34610,Pasco,Pasco County Sheriff's Office,Gunshot,Unarmed,None,Struggled,Fleeing/Vehicle,Deadly force,12101031901
18023,African-American/Black,African-American/Black,,2016-08-05,East Point,GA,30344,Fulton,U.S. Marshals Service,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,13121011307
18024,European-American/White,European-American/White,,2016-08-05,Aldie,VA,20105,Loudoun,Loudoun County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,51107611813
18025,European-American/White,European-American/White,,2016-08-05,Beaver Dam,WI,53916,Dodge,Dodge County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,55027960700
18018,Hispanic/Latino,Hispanic/Latino,,2016-08-04,Santa Barbara,CA,93110,Santa Barbara,Santa Barbara County Sheriff's Office,Asphyxiated/Restrained,Unarmed,None,Uncertain,Not fleeing,Less-than-lethal force,06083000101
18019,European-American/White,European-American/White,,2016-08-04,Little Rock,AR,72210,Pulaski,Little Rock Police Department,Beaten/Bludgeoned with instrument,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,05119004220
18020,European-American/White,European-American/White,,2016-08-04,Gate City,VA,24251,Scott,"Hawkins County Sheriff's Office (TN), Scott County Sheriff's Office (VA)",Gunshot,Armed,Firearm/Shotgun,Brandished weapon,Fleeing/Vehicle,Deadly force,51169030200
18015,European-American/White,European-American/White,,2016-08-03,Clearfield,UT,84015,Davis,Clearfield Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,49011125702
18016,European-American/White,European-American/White,,2016-08-03,Detroit,MI,48219,Wayne,"West Bloomfield Police Department, Michigan Department of Corrections",Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Not fleeing,Deadly force,26163541300
18008,European-American/White,European-American/White,,2016-08-02,Castaic,CA,91384,Los Angeles,Los Angeles County Sheriff's Department,Gunshot,Unarmed,None,Sudden threatening movement,Fleeing/Foot,Deadly force,06037920102
18009,African-American/Black,African-American/Black,,2016-08-02,Palm Bay,FL,32909,Brevard,Palm Bay Police Department,Gunshot,Armed,Firearm/Gun,Uncertain,Not fleeing,Deadly force,12009065231
18010,European-American/White,European-American/White,,2016-08-02,Hammett,ID,83627,Elmore,Elmore County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,16039960300
18011,European-American/White,European-American/White,,2016-08-02,Alexandria,MN,56308,Douglas,St. Paul Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,27041450702
18012,European-American/White,European-American/White,,2016-08-02,Lake City,SC,29560,Florence,Lake City Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Vehicle,Deadly force,45041002203
18001,African-American/Black,African-American/Black,,2016-08-01,Randallstown,MD,21133,Baltimore,Baltimore County Police Department,Gunshot,Armed,Firearm/Long gun,Brandished weapon,Not fleeing,Deadly force,24005402503
18002,European-American/White,European-American/White,,2016-08-01,Lexington,SC,29073,Lexington,Lexington County Sheriff's Department,Gunshot,Unarmed,None,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,45063020905
18003,European-American/White,European-American/White,,2016-08-01,Fredericksburg,VA,22405,Stafford,Stafford County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,51179010406
18005,Hispanic/Latino,Hispanic/Latino,,2016-08-01,Port Arthur,TX,77640,Jefferson,Port Arthur Police Department,Tasered,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,48245006900
18006,European-American/White,European-American/White,,2016-08-01,Santa Ana,CA,92701,Orange,Santa Ana Police Department,Gunshot,Unarmed,None,Struggled,Not fleeing,Deadly force,06059075002
17998,Hispanic/Latino,Hispanic/Latino,,2016-07-31,Wapato,WA,98951,Yakima,Wapato Police Department,Gunshot,Armed,Stun gun,Brandished weapon,Not fleeing,Deadly force,53077940007
17999,European-American/White,European-American/White,,2016-07-31,Phelps,KY,41553,Pike,Kentucky State Police,Gunshot,Armed,Other/Beer can,Brandished weapon,Fleeing/Foot,Deadly force,21195931700
18000,European-American/White,European-American/White,,2016-07-31,Manchester Township,NJ,08759,Ocean,Manchester Township Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,34029720206
17990,European-American/White,European-American/White,,2016-07-29,Homewood,AL,35209,Jefferson,Homewood Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,01073010706
17991,European-American/White,European-American/White,,2016-07-29,Pleasant Hill,NC,27866,Northampton,Northampton County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,37131920302
17992,African-American/Black,African-American/Black,,2016-07-29,Philadelphia,PA,19144,Philadelphia,Temple University Campus Police Department,Beaten/Bludgeoned with instrument,Unarmed,None,None,Not fleeing,Less-than-lethal force,42101024400
17994,European-American/White,European-American/White,,2016-07-29,Conroe,TX,77384,Montgomery,Conroe Police Department,Gunshot,Unarmed,None,None,Not fleeing,No,48339690503
